gameid,gameid_num,away,home,tm,line,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts
20150326INDMIL,0021401073,IND,MIL,IND,155,solomon_hill,F,22:52,2,7,1,2,0,0,-4,2,4,6,2,4,0,4,0,2,5
20150326INDMIL,0021401073,IND,MIL,IND,155,luis_scola,F,29:20,6,12,0,1,3,5,-13,5,3,8,2,4,1,2,1,0,15
20150326INDMIL,0021401073,IND,MIL,IND,155,roy_hibbert,C,27:20,3,5,0,0,4,4,-8,1,2,3,0,3,1,1,2,0,10
20150326INDMIL,0021401073,IND,MIL,IND,155,cj_miles,G,32:11,7,14,4,8,8,10,-4,1,2,3,1,3,1,2,0,0,26
20150326INDMIL,0021401073,IND,MIL,IND,155,george_hill,G,33:41,7,12,6,10,4,5,+3,1,2,3,5,4,1,5,0,0,24
20150326INDMIL,0021401073,IND,MIL,IND,155,damjan_rudez,,23:30,1,6,1,5,0,0,-11,0,3,3,0,1,0,0,0,0,3
20150326INDMIL,0021401073,IND,MIL,IND,155,cj_watson,,31:57,4,9,2,4,13,15,+3,1,6,7,7,5,2,4,0,0,23
20150326INDMIL,0021401073,IND,MIL,IND,155,ian_mahinmi,,20:28,0,2,0,0,1,4,+5,1,4,5,0,3,0,0,1,0,1
20150326INDMIL,0021401073,IND,MIL,IND,155,lavoy_allen,,18:40,0,4,0,0,0,0,+9,0,3,3,1,1,1,1,0,1,0
20150326INDMIL,0021401073,IND,MIL,IND,155,total,,240,30,71,14,30,33,43,,12,29,41,18,28,7,19,4,3,107
20150326INDMIL,0021401073,IND,MIL,MIL,-175,giannis_antetokounmpo,F,43:02,7,10,0,1,2,4,+13,1,3,4,2,3,0,1,1,1,16
20150326INDMIL,0021401073,IND,MIL,MIL,-175,ersan_ilyasova,F,35:40,12,14,5,6,5,6,+19,1,5,6,2,3,2,0,0,1,34
20150326INDMIL,0021401073,IND,MIL,MIL,-175,zaza_pachulia,C,32:23,4,7,0,0,4,4,+9,1,5,6,3,5,2,3,0,0,12
20150326INDMIL,0021401073,IND,MIL,MIL,-175,khris_middleton,G,33:55,6,12,2,3,3,3,+9,0,3,3,1,4,0,3,0,0,17
20150326INDMIL,0021401073,IND,MIL,MIL,-175,michael_carter-williams,G,29:12,3,11,0,1,7,11,+17,1,4,5,8,6,4,2,0,1,13
20150326INDMIL,0021401073,IND,MIL,MIL,-175,oj_mayo,,13:11,1,5,1,4,0,0,-10,0,1,1,4,4,0,2,0,1,3
20150326INDMIL,0021401073,IND,MIL,MIL,-175,jerryd_bayless,,18:48,2,6,1,3,1,2,-13,1,1,2,2,4,0,3,0,0,6
20150326INDMIL,0021401073,IND,MIL,MIL,-175,john_henson,,15:37,3,5,0,0,2,4,-5,1,1,2,1,4,2,1,2,0,8
20150326INDMIL,0021401073,IND,MIL,MIL,-175,jared_dudley,,12:20,1,3,0,1,0,0,-15,0,1,1,1,0,0,1,0,0,2
20150326INDMIL,0021401073,IND,MIL,MIL,-175,tyler_ennis,,05:52,0,0,0,0,0,0,-4,0,0,0,2,1,0,0,0,0,0
20150326INDMIL,0021401073,IND,MIL,MIL,-175,total,,240,39,73,9,19,24,34,,6,24,30,26,34,10,16,3,4,111
20150327DETORL,0021401074,DET,ORL,DET,-140,caron_butler,F,19:18,1,2,1,1,0,0,+11,0,1,1,2,1,0,0,0,0,3
20150327DETORL,0021401074,DET,ORL,DET,-140,anthony_tolliver,F,31:26,4,6,3,5,0,0,+8,0,4,4,2,1,0,0,0,0,11
20150327DETORL,0021401074,DET,ORL,DET,-140,andre_drummond,C,27:34,7,9,0,0,2,5,+17,4,5,9,0,3,1,1,2,0,16
20150327DETORL,0021401074,DET,ORL,DET,-140,kentavious_caldwell-pope,G,38:48,4,20,0,5,2,2,+9,1,4,5,1,1,4,0,0,1,10
20150327DETORL,0021401074,DET,ORL,DET,-140,reggie_jackson,G,31:11,9,19,1,2,7,9,+5,3,8,11,10,0,1,3,0,1,26
20150327DETORL,0021401074,DET,ORL,DET,-140,spencer_dinwiddie,,16:49,2,6,0,1,3,4,+9,0,2,2,6,2,2,0,0,0,7
20150327DETORL,0021401074,DET,ORL,DET,-140,jodie_meeks,,21:31,4,8,1,3,3,3,+11,0,2,2,0,1,0,0,0,0,12
20150327DETORL,0021401074,DET,ORL,DET,-140,tayshaun_prince,,26:59,10,15,1,1,2,3,+2,4,3,7,1,0,1,0,0,0,23
20150327DETORL,0021401074,DET,ORL,DET,-140,joel_anthony,,20:26,1,2,0,0,1,1,-3,0,0,0,0,3,1,1,4,0,3
20150327DETORL,0021401074,DET,ORL,DET,-140,shawne_williams,,05:58,0,3,0,0,0,0,+1,0,0,0,0,0,0,0,0,0,0
20150327DETORL,0021401074,DET,ORL,DET,-140,total,,240,42,90,7,18,20,27,,12,29,41,22,12,10,5,6,2,111
20150327DETORL,0021401074,DET,ORL,ORL,120,tobias_harris,F,36:19,9,18,0,3,3,3,-8,2,3,5,1,0,1,1,0,2,21
20150327DETORL,0021401074,DET,ORL,ORL,120,andrew_nicholson,F,27:04,5,9,0,2,0,0,-2,1,1,2,3,1,0,0,0,0,10
20150327DETORL,0021401074,DET,ORL,ORL,120,nikola_vucevic,C,33:10,10,18,0,0,0,0,-6,3,11,14,1,3,0,1,1,1,20
20150327DETORL,0021401074,DET,ORL,ORL,120,victor_oladipo,G,35:36,6,10,1,2,3,3,-8,0,3,3,7,3,1,3,1,2,16
20150327DETORL,0021401074,DET,ORL,ORL,120,elfrid_payton,G,38:49,6,10,0,0,2,2,-9,1,3,4,13,3,0,2,0,1,14
20150327DETORL,0021401074,DET,ORL,ORL,120,willie_green,,22:11,3,8,1,4,0,0,-15,1,1,2,2,4,0,3,0,0,7
20150327DETORL,0021401074,DET,ORL,ORL,120,maurice_harkless,,06:12,0,0,0,0,0,0,-2,0,3,3,0,1,0,1,0,0,0
20150327DETORL,0021401074,DET,ORL,ORL,120,luke_ridnour,,17:07,2,3,1,2,0,0,-7,0,1,1,1,3,1,1,0,0,5
20150327DETORL,0021401074,DET,ORL,ORL,120,aaron_gordon,,14:07,2,4,0,0,0,0,-8,0,3,3,2,4,0,1,0,0,4
20150327DETORL,0021401074,DET,ORL,ORL,120,channing_frye,,09:25,0,2,0,2,0,0,-5,0,3,3,1,2,0,3,0,0,0
20150327DETORL,0021401074,DET,ORL,ORL,120,total,,240,43,82,3,15,8,8,,8,32,40,31,24,3,16,2,6,97
20150327LACPHI,0021401075,LAC,PHI,LAC,-1000,matt_barnes,F,26:56,4,8,3,7,4,4,+23,0,4,4,3,3,4,2,0,0,15
20150327LACPHI,0021401075,LAC,PHI,LAC,-1000,blake_griffin,F,29:09,5,8,0,0,0,0,+13,1,4,5,8,3,0,1,0,0,10
20150327LACPHI,0021401075,LAC,PHI,LAC,-1000,deandre_jordan,C,27:36,6,10,0,0,5,17,+26,7,13,20,0,2,0,0,2,1,17
20150327LACPHI,0021401075,LAC,PHI,LAC,-1000,jj_redick,G,29:20,8,14,3,7,0,0,+27,0,3,3,0,3,1,2,0,0,19
20150327LACPHI,0021401075,LAC,PHI,LAC,-1000,chris_paul,G,29:50,9,15,3,5,4,4,+29,0,3,3,7,3,1,3,0,0,25
20150327LACPHI,0021401075,LAC,PHI,LAC,-1000,austin_rivers,,23:43,4,9,1,2,4,4,-2,0,5,5,3,0,0,1,0,0,13
20150327LACPHI,0021401075,LAC,PHI,LAC,-1000,spencer_hawes,,18:57,3,7,1,4,0,0,+6,0,8,8,1,3,1,4,0,0,7
20150327LACPHI,0021401075,LAC,PHI,LAC,-1000,glen_davis,,14:36,1,2,0,0,2,2,+1,0,2,2,0,1,0,1,0,0,4
20150327LACPHI,0021401075,LAC,PHI,LAC,-1000,hidayet_turkoglu,,14:24,2,4,1,3,0,0,-5,0,4,4,3,2,0,0,0,0,5
20150327LACPHI,0021401075,LAC,PHI,LAC,-1000,jordan_hamilton,,11:20,0,1,0,1,0,0,-3,0,0,0,2,1,0,0,0,0,0
20150327LACPHI,0021401075,LAC,PHI,LAC,-1000,ekpe_udoh,,05:38,2,2,0,0,0,0,-4,0,2,2,0,2,1,1,0,0,4
20150327LACPHI,0021401075,LAC,PHI,LAC,-1000,cj_wilcox,,05:21,0,1,0,0,0,0,-2,0,0,0,1,0,0,1,0,0,0
20150327LACPHI,0021401075,LAC,PHI,LAC,-1000,dahntay_jones,,03:11,0,1,0,0,0,0,-4,0,0,0,0,1,0,0,0,0,0
20150327LACPHI,0021401075,LAC,PHI,LAC,-1000,total,,240,44,82,12,29,19,31,,8,48,56,28,24,8,16,2,1,119
20150327LACPHI,0021401075,LAC,PHI,PHI,700,robert_covington,F,24:28,0,4,0,4,2,2,-8,0,3,3,1,2,2,1,0,0,2
20150327LACPHI,0021401075,LAC,PHI,PHI,700,jerami_grant,F,23:17,2,7,1,5,1,2,-8,0,4,4,0,3,1,3,0,0,6
20150327LACPHI,0021401075,LAC,PHI,PHI,700,nerlens_noel,C,39:03,12,17,0,0,6,8,-8,5,9,14,2,3,2,4,0,0,30
20150327LACPHI,0021401075,LAC,PHI,PHI,700,jakarr_sampson,G,14:39,1,9,1,3,0,0,-3,1,2,3,0,1,1,0,0,1,3
20150327LACPHI,0021401075,LAC,PHI,PHI,700,ish_smith,G,32:21,8,14,2,2,0,1,-5,0,2,2,9,3,2,3,0,1,18
20150327LACPHI,0021401075,LAC,PHI,PHI,700,jason_richardson,,13:11,1,6,1,3,0,0,-21,0,1,1,0,0,1,0,0,0,3
20150327LACPHI,0021401075,LAC,PHI,PHI,700,luc_mbah_a_moute,,21:46,4,8,3,5,2,4,-13,1,3,4,2,1,0,1,1,0,13
20150327LACPHI,0021401075,LAC,PHI,PHI,700,hollis_thompson,,21:30,4,7,0,2,2,2,-15,0,0,0,3,2,1,0,0,0,10
20150327LACPHI,0021401075,LAC,PHI,PHI,700,thomas_robinson,,12:00,0,5,0,0,2,6,-11,0,3,3,0,4,0,0,0,0,2
20150327LACPHI,0021401075,LAC,PHI,PHI,700,isaiah_canaan,,20:02,3,7,3,7,0,0,-22,0,2,2,0,4,0,0,0,0,9
20150327LACPHI,0021401075,LAC,PHI,PHI,700,glenn_robinson_iii,,05:43,1,2,0,0,0,0,+4,1,2,3,0,1,0,1,0,0,2
20150327LACPHI,0021401075,LAC,PHI,PHI,700,furkan_aldemir,,12:00,0,0,0,0,0,2,+5,0,1,1,0,1,1,0,0,0,0
20150327LACPHI,0021401075,LAC,PHI,PHI,700,total,,240,36,86,11,31,15,27,,8,32,40,17,25,11,13,1,2,98
20150327CHAWAS,0021401076,CHA,WAS,CHA,170,michael_kidd-gilchrist,F,22:48,4,11,0,0,3,4,+2,2,6,8,0,1,1,1,1,4,11
20150327CHAWAS,0021401076,CHA,WAS,CHA,170,marvin_williams,F,43:48,2,7,1,5,0,0,+4,0,10,10,2,1,1,0,1,0,5
20150327CHAWAS,0021401076,CHA,WAS,CHA,170,al_jefferson,C,40:10,14,24,0,1,3,3,+8,3,7,10,0,4,0,0,0,0,31
20150327CHAWAS,0021401076,CHA,WAS,CHA,170,gerald_henderson,G,40:16,3,8,1,2,4,4,+16,1,13,14,2,1,1,1,1,1,11
20150327CHAWAS,0021401076,CHA,WAS,CHA,170,kemba_walker,G,46:20,3,17,1,4,2,2,+4,0,1,1,10,0,3,2,2,3,9
20150327CHAWAS,0021401076,CHA,WAS,CHA,170,jason_maxiell,,14:12,0,2,0,0,0,3,-7,0,2,2,0,3,1,0,0,0,0
20150327CHAWAS,0021401076,CHA,WAS,CHA,170,bismack_biyombo,,17:50,0,3,0,0,3,4,-11,2,3,5,0,1,1,2,4,1,3
20150327CHAWAS,0021401076,CHA,WAS,CHA,170,maurice_williams,,41:08,8,26,4,10,6,7,-6,1,8,9,10,4,2,4,2,0,26
20150327CHAWAS,0021401076,CHA,WAS,CHA,170,lance_stephenson,,11:40,1,3,0,0,0,0,-7,0,0,0,1,1,1,1,0,0,2
20150327CHAWAS,0021401076,CHA,WAS,CHA,170,pj_hairston,,11:15,1,3,1,3,5,6,-14,1,1,2,0,1,0,0,0,0,8
20150327CHAWAS,0021401076,CHA,WAS,CHA,170,jeff_taylor,,00:33,0,0,0,0,1,2,-4,0,0,0,0,0,0,0,0,0,1
20150327CHAWAS,0021401076,CHA,WAS,CHA,170,total,,290,36,104,8,25,27,35,,10,51,61,25,17,11,11,11,9,107
20150327CHAWAS,0021401076,CHA,WAS,WAS,-200,paul_pierce,F,23:11,2,9,0,6,2,4,-12,1,3,4,2,2,0,0,3,0,6
20150327CHAWAS,0021401076,CHA,WAS,WAS,-200,nene,F,19:57,5,9,0,0,0,2,-12,1,4,5,0,2,0,2,0,0,10
20150327CHAWAS,0021401076,CHA,WAS,WAS,-200,marcin_gortat,C,44:06,4,9,0,0,0,0,-6,5,11,16,3,5,3,0,4,2,8
20150327CHAWAS,0021401076,CHA,WAS,WAS,-200,bradley_beal,G,42:54,7,18,2,3,0,0,-2,2,4,6,6,2,3,5,0,3,16
20150327CHAWAS,0021401076,CHA,WAS,WAS,-200,john_wall,G,48:29,12,30,2,4,6,8,-5,0,9,9,6,4,2,6,0,2,32
20150327CHAWAS,0021401076,CHA,WAS,WAS,-200,martell_webster,,11:47,0,4,0,3,2,4,+7,0,0,0,0,0,0,0,0,0,2
20150327CHAWAS,0021401076,CHA,WAS,WAS,-200,drew_gooden,,39:13,5,11,3,4,2,2,+13,5,12,17,4,1,1,1,0,1,15
20150327CHAWAS,0021401076,CHA,WAS,WAS,-200,ramon_sessions,,18:50,4,7,0,1,1,2,+14,1,6,7,3,2,0,1,0,2,9
20150327CHAWAS,0021401076,CHA,WAS,WAS,-200,kevin_seraphin,,12:41,1,5,0,0,0,0,+11,1,3,4,0,3,0,1,1,1,2
20150327CHAWAS,0021401076,CHA,WAS,WAS,-200,will_bynum,,02:55,0,1,0,0,0,0,-1,0,0,0,1,1,0,0,0,0,0
20150327CHAWAS,0021401076,CHA,WAS,WAS,-200,rasual_butler,,25:57,4,10,2,4,0,0,+8,1,3,4,0,4,0,0,1,0,10
20150327CHAWAS,0021401076,CHA,WAS,WAS,-200,total,,290,44,113,9,25,13,22,,17,55,72,25,26,9,16,9,11,110
20150327MIAATL,0021401077,MIA,ATL,MIA,310,henry_walker,F,39:33,4,12,4,11,0,0,-6,2,7,9,5,3,4,3,0,0,12
20150327MIAATL,0021401077,MIA,ATL,MIA,310,luol_deng,F,33:07,7,15,0,4,3,4,-17,3,7,10,1,3,1,3,1,1,17
20150327MIAATL,0021401077,MIA,ATL,MIA,310,udonis_haslem,C,25:36,2,3,0,0,2,2,-21,3,5,8,2,2,0,0,0,1,6
20150327MIAATL,0021401077,MIA,ATL,MIA,310,dwyane_wade,G,21:39,5,13,3,5,0,0,-17,0,0,0,1,2,0,1,0,0,13
20150327MIAATL,0021401077,MIA,ATL,MIA,310,goran_dragic,G,27:26,3,11,0,3,0,0,-10,0,2,2,3,3,1,3,1,1,6
20150327MIAATL,0021401077,MIA,ATL,MIA,310,mario_chalmers,,30:22,4,8,3,7,2,2,-6,0,1,1,5,2,2,2,1,0,13
20150327MIAATL,0021401077,MIA,ATL,MIA,310,michael_beasley,,22:24,4,6,0,0,1,2,+8,0,3,3,3,5,0,4,2,1,9
20150327MIAATL,0021401077,MIA,ATL,MIA,310,tyler_johnson,,22:44,0,7,0,3,2,4,-7,2,4,6,0,0,2,1,1,0,2
20150327MIAATL,0021401077,MIA,ATL,MIA,310,james_ennis,,15:07,3,5,1,2,1,1,+9,0,1,1,0,0,0,1,0,0,8
20150327MIAATL,0021401077,MIA,ATL,MIA,310,zoran_dragic,,02:02,0,2,0,0,0,0,+2,0,0,0,0,0,0,0,0,0,0
20150327MIAATL,0021401077,MIA,ATL,MIA,310,total,,240,32,82,11,35,11,15,,10,30,40,20,20,10,18,6,4,86
20150327MIAATL,0021401077,MIA,ATL,ATL,-380,demarre_carroll,F,32:33,8,12,3,5,5,7,+14,2,3,5,2,3,2,5,0,1,24
20150327MIAATL,0021401077,MIA,ATL,ATL,-380,paul_millsap,F,32:57,8,12,0,2,5,5,+16,0,9,9,4,3,1,2,2,0,21
20150327MIAATL,0021401077,MIA,ATL,ATL,-380,al_horford,C,30:32,7,9,0,0,1,2,+8,0,3,3,4,0,0,3,1,0,15
20150327MIAATL,0021401077,MIA,ATL,ATL,-380,kyle_korver,G,33:26,3,6,2,5,0,0,+6,0,2,2,3,1,3,2,1,0,8
20150327MIAATL,0021401077,MIA,ATL,ATL,-380,dennis_schroder,G,32:34,3,10,0,2,6,6,+11,0,3,3,11,3,1,2,0,2,12
20150327MIAATL,0021401077,MIA,ATL,ATL,-380,kent_bazemore,,17:49,2,2,0,0,1,2,+6,0,3,3,1,1,1,1,0,0,5
20150327MIAATL,0021401077,MIA,ATL,ATL,-380,mike_muscala,,21:42,3,7,1,1,1,2,+3,2,3,5,0,1,1,0,0,1,8
20150327MIAATL,0021401077,MIA,ATL,ATL,-380,shelvin_mack,,24:40,2,9,0,2,0,0,+5,0,2,2,5,1,2,2,0,2,4
20150327MIAATL,0021401077,MIA,ATL,ATL,-380,thabo_sefolosha,,13:03,1,5,0,1,0,0,-4,1,5,6,1,0,1,0,0,0,2
20150327MIAATL,0021401077,MIA,ATL,ATL,-380,austin_daye,,00:44,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
20150327MIAATL,0021401077,MIA,ATL,ATL,-380,total,,240,37,72,6,18,19,24,,5,34,39,31,13,12,17,4,6,99
20150327CLEBKN,0021401078,CLE,BKN,CLE,-450,lebron_james,F,38:28,8,15,2,5,6,8,-1,0,5,5,9,4,5,3,1,0,24
20150327CLEBKN,0021401078,CLE,BKN,CLE,-450,kevin_love,F,31:24,6,11,2,4,4,4,0,1,6,7,1,6,0,3,0,0,18
20150327CLEBKN,0021401078,CLE,BKN,CLE,-450,timofey_mozgov,C,16:42,1,3,0,0,0,0,+8,0,5,5,0,0,0,3,1,0,2
20150327CLEBKN,0021401078,CLE,BKN,CLE,-450,jr_smith,G,37:08,3,10,2,9,0,0,+1,0,5,5,1,4,2,2,0,0,8
20150327CLEBKN,0021401078,CLE,BKN,CLE,-450,kyrie_irving,G,38:28,10,22,1,5,5,5,+1,0,2,2,3,1,1,1,2,0,26
20150327CLEBKN,0021401078,CLE,BKN,CLE,-450,kendrick_perkins,,05:08,0,0,0,0,0,0,-6,0,0,0,0,1,0,2,0,0,0
20150327CLEBKN,0021401078,CLE,BKN,CLE,-450,iman_shumpert,,30:24,4,9,0,3,1,1,-15,2,4,6,1,2,1,1,0,0,9
20150327CLEBKN,0021401078,CLE,BKN,CLE,-450,tristan_t_thompson,,22:32,4,6,0,0,0,2,-11,2,7,9,0,0,1,0,0,1,8
20150327CLEBKN,0021401078,CLE,BKN,CLE,-450,matthew_dellavedova,,09:37,0,1,0,1,0,0,-9,1,0,1,1,0,0,0,0,0,0
20150327CLEBKN,0021401078,CLE,BKN,CLE,-450,james_jones,,10:09,1,4,1,3,0,0,-8,0,0,0,1,1,0,1,0,0,3
20150327CLEBKN,0021401078,CLE,BKN,CLE,-450,total,,240,37,81,8,30,16,20,,6,34,40,17,19,10,16,4,1,98
20150327CLEBKN,0021401078,CLE,BKN,BKN,350,joe_johnson,F,38:26,7,14,3,7,3,3,-1,0,5,5,9,2,0,1,0,1,20
20150327CLEBKN,0021401078,CLE,BKN,BKN,350,mason_plumlee,F,24:23,1,3,0,0,0,0,-2,2,6,8,0,2,0,2,1,0,2
20150327CLEBKN,0021401078,CLE,BKN,BKN,350,brook_lopez,C,37:50,7,16,0,0,6,6,+5,5,4,9,0,4,1,4,0,0,20
20150327CLEBKN,0021401078,CLE,BKN,BKN,350,markel_brown,G,15:55,2,5,1,2,0,0,-4,0,4,4,0,1,0,1,0,0,5
20150327CLEBKN,0021401078,CLE,BKN,BKN,350,deron_williams,G,22:29,2,6,1,2,0,0,-2,1,4,5,5,1,1,5,0,0,5
20150327CLEBKN,0021401078,CLE,BKN,BKN,350,bojan_bogdanovic,,32:05,7,12,2,5,2,2,+12,1,3,4,0,0,0,0,0,0,18
20150327CLEBKN,0021401078,CLE,BKN,BKN,350,alan_anderson,,30:03,5,11,1,4,2,2,+11,1,4,5,1,4,1,0,0,2,13
20150327CLEBKN,0021401078,CLE,BKN,BKN,350,cory_jefferson,,02:04,0,1,0,0,0,0,+4,0,1,1,0,0,0,0,0,0,0
20150327CLEBKN,0021401078,CLE,BKN,BKN,350,jarrett_jack,,25:31,6,13,0,0,4,6,+10,0,4,4,5,2,2,2,0,1,16
20150327CLEBKN,0021401078,CLE,BKN,BKN,350,earl_clark,,11:14,3,5,1,3,0,0,+7,0,1,1,1,2,1,0,0,0,7
20150327CLEBKN,0021401078,CLE,BKN,BKN,350,total,,240,40,86,9,23,17,19,,10,36,46,21,18,6,15,1,4,106
20150327BOSNYK,0021401079,BOS,NYK,BOS,-700,brandon_bass,F,35:43,4,7,0,1,8,10,-4,3,7,10,2,3,0,3,0,0,16
20150327BOSNYK,0021401079,BOS,NYK,BOS,-700,evan_turner,F,35:53,5,10,0,1,5,7,+6,0,7,7,5,1,0,5,0,0,15
20150327BOSNYK,0021401079,BOS,NYK,BOS,-700,tyler_zeller,C,12:20,1,3,0,0,0,0,-10,1,2,3,0,2,0,2,0,0,2
20150327BOSNYK,0021401079,BOS,NYK,BOS,-700,avery_bradley,G,34:03,4,10,0,2,2,3,-9,1,2,3,2,3,2,0,0,0,10
20150327BOSNYK,0021401079,BOS,NYK,BOS,-700,marcus_smart,G,34:02,2,3,1,1,1,2,-5,1,1,2,1,0,1,0,0,0,6
20150327BOSNYK,0021401079,BOS,NYK,BOS,-700,jae_crowder,,29:07,5,12,0,3,7,8,+2,0,9,9,0,2,2,1,0,1,17
20150327BOSNYK,0021401079,BOS,NYK,BOS,-700,isaiah_thomas,,23:51,4,13,2,7,8,9,+16,1,0,1,6,1,0,1,0,1,18
20150327BOSNYK,0021401079,BOS,NYK,BOS,-700,kelly_olynyk,,16:49,2,5,0,2,3,4,+11,2,2,4,1,4,0,2,1,0,7
20150327BOSNYK,0021401079,BOS,NYK,BOS,-700,luigi_datome,,04:39,0,1,0,0,0,0,+4,0,2,2,0,0,0,0,0,0,0
20150327BOSNYK,0021401079,BOS,NYK,BOS,-700,jonas_jerebko,,13:32,2,5,1,3,0,0,+9,0,3,3,1,1,1,2,0,0,5
20150327BOSNYK,0021401079,BOS,NYK,BOS,-700,total,,240,29,69,4,20,34,43,,9,35,44,18,17,6,16,1,2,96
20150327BOSNYK,0021401079,BOS,NYK,NYK,500,lou_amundson,F,21:05,1,6,0,0,0,2,+2,2,7,9,1,4,1,1,0,0,2
20150327BOSNYK,0021401079,BOS,NYK,NYK,500,lance_thomas,F,30:19,3,7,0,1,0,0,+2,1,2,3,2,4,1,2,0,0,6
20150327BOSNYK,0021401079,BOS,NYK,NYK,500,andrea_bargnani,C,38:44,10,20,2,5,3,4,-2,2,5,7,4,2,0,2,2,0,25
20150327BOSNYK,0021401079,BOS,NYK,NYK,500,langston_galloway,G,31:58,3,11,2,6,4,4,+8,0,3,3,6,5,3,1,0,0,12
20150327BOSNYK,0021401079,BOS,NYK,NYK,500,shane_larkin,G,43:46,7,13,0,1,0,1,-1,0,1,1,6,5,1,1,0,0,14
20150327BOSNYK,0021401079,BOS,NYK,NYK,500,cleanthony_early,,28:40,5,13,0,5,2,3,-10,2,3,5,1,5,3,1,0,0,12
20150327BOSNYK,0021401079,BOS,NYK,NYK,500,ricardo_ledo,,20:16,3,7,1,2,0,0,-15,1,2,3,1,2,0,3,0,1,7
20150327BOSNYK,0021401079,BOS,NYK,NYK,500,jason_smith,,12:25,4,6,2,2,0,0,+4,0,3,3,1,2,0,1,0,0,10
20150327BOSNYK,0021401079,BOS,NYK,NYK,500,quincy_acy,,12:48,2,4,0,2,0,0,-8,1,1,2,1,2,0,0,0,0,4
