gameid,gameid_num,away,home,tm,line,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts
20150329LALBKN,0021401093,LAL,BKN,BKN,-350,earl_clark,,19:46,2,10,0,5,0,0,-6,1,7,8,0,2,0,1,2,0,4
20150329LALBKN,0021401093,LAL,BKN,BKN,-350,alan_anderson,,28:26,3,6,1,2,2,2,+8,0,3,3,3,1,2,0,0,1,9
20150329LALBKN,0021401093,LAL,BKN,BKN,-350,jarrett_jack,,14:23,3,4,1,1,0,0,-8,0,2,2,2,1,1,3,0,0,7
20150329LALBKN,0021401093,LAL,BKN,BKN,-350,bojan_bogdanovic,,08:37,1,4,0,1,0,0,-9,1,0,1,0,2,0,0,0,1,2
20150329LALBKN,0021401093,LAL,BKN,BKN,-350,total,,240,42,87,8,28,15,21,,6,37,43,29,9,11,8,6,4,107
20150329MINNOP,0021401094,MIN,NOP,MIN,800,andrew_wiggins,F,38:51,6,15,0,1,8,9,-3,1,5,6,2,5,0,5,0,4,20
20150329MINNOP,0021401094,MIN,NOP,MIN,800,adreian_payne,F,35:46,7,14,0,0,0,0,-9,3,8,11,1,2,2,4,0,0,14
20150329MINNOP,0021401094,MIN,NOP,MIN,800,gorgui_dieng,C,09:06,0,1,0,0,0,0,-10,0,3,3,0,1,0,0,3,1,0
20150329MINNOP,0021401094,MIN,NOP,MIN,800,zach_lavine,G,37:31,6,16,1,5,4,5,-22,1,3,4,1,2,1,6,0,0,17
20150329MINNOP,0021401094,MIN,NOP,MIN,800,lorenzo_brown,G,36:00,3,6,0,1,2,2,-23,0,3,3,8,2,0,4,0,1,8
20150329MINNOP,0021401094,MIN,NOP,MIN,800,chase_budinger,,30:28,3,9,0,2,4,4,-15,3,2,5,2,0,0,0,0,2,10
20150329MINNOP,0021401094,MIN,NOP,MIN,800,justin_hamilton,,23:15,5,6,1,1,0,0,-7,4,1,5,0,1,1,0,1,1,11
20150329MINNOP,0021401094,MIN,NOP,MIN,800,robbie_hummel,,17:32,2,4,0,1,2,2,-14,0,1,1,1,3,0,1,0,0,6
20150329MINNOP,0021401094,MIN,NOP,MIN,800,anthony_bennett,,11:30,0,4,0,1,2,2,-7,0,1,1,2,1,1,1,0,0,2
20150329MINNOP,0021401094,MIN,NOP,MIN,800,total,,240,32,75,2,12,22,24,,12,27,39,17,17,5,21,4,9,88
20150329MINNOP,0021401094,MIN,NOP,NOP,-1200,quincy_pondexter,F,20:45,3,4,2,3,2,2,+2,0,1,1,0,4,0,1,2,0,10
20150329MINNOP,0021401094,MIN,NOP,NOP,-1200,anthony_davis,F,37:23,10,21,0,0,8,10,+19,2,7,9,5,3,2,0,1,2,28
20150329MINNOP,0021401094,MIN,NOP,NOP,-1200,omer_asik,C,25:17,7,9,0,0,1,2,+13,3,3,6,1,3,0,2,0,1,15
20150329MINNOP,0021401094,MIN,NOP,NOP,-1200,eric_gordon,G,30:15,5,8,1,3,1,2,+10,0,3,3,7,2,1,4,0,0,12
20150329MINNOP,0021401094,MIN,NOP,NOP,-1200,tyreke_evans,G,22:52,4,6,1,1,0,0,+17,0,3,3,5,1,2,2,1,1,9
20150329MINNOP,0021401094,MIN,NOP,NOP,-1200,dante_cunningham,,30:11,3,6,0,0,0,0,+16,1,2,3,1,3,2,1,2,0,6
20150329MINNOP,0021401094,MIN,NOP,NOP,-1200,norris_cole,,26:42,4,7,0,2,2,4,+6,0,1,1,3,1,0,2,0,0,10
20150329MINNOP,0021401094,MIN,NOP,NOP,-1200,alexis_ajinca,,22:43,3,6,0,0,4,4,+9,1,7,8,3,3,2,2,3,0,10
20150329MINNOP,0021401094,MIN,NOP,NOP,-1200,toney_douglas,,16:11,1,4,1,3,0,0,+11,0,1,1,3,1,3,0,0,0,3
20150329MINNOP,0021401094,MIN,NOP,NOP,-1200,luke_babbitt,,07:41,3,4,1,1,0,0,+7,0,0,0,1,0,0,0,0,0,7
20150329MINNOP,0021401094,MIN,NOP,NOP,-1200,total,,240,43,75,6,13,18,24,,7,28,35,29,21,12,14,9,4,110
20150329LACBOS,0021401095,LAC,BOS,LAC,-250,matt_barnes,F,32:45,7,18,4,13,0,0,+16,2,5,7,1,3,0,1,1,1,18
20150329LACBOS,0021401095,LAC,BOS,LAC,-250,blake_griffin,F,32:50,7,14,0,0,7,9,+14,3,6,9,4,2,1,0,1,0,21
20150329LACBOS,0021401095,LAC,BOS,LAC,-250,deandre_jordan,C,29:16,6,8,0,0,3,15,+23,6,8,14,0,4,1,1,0,0,15
20150329LACBOS,0021401095,LAC,BOS,LAC,-250,jj_redick,G,32:40,11,15,5,6,0,0,+20,0,5,5,4,3,0,2,0,0,27
20150329LACBOS,0021401095,LAC,BOS,LAC,-250,chris_paul,G,34:34,5,9,3,4,8,8,+19,1,2,3,10,1,2,4,1,0,21
20150329LACBOS,0021401095,LAC,BOS,LAC,-250,austin_rivers,,24:01,2,4,0,1,3,4,0,0,5,5,4,3,1,1,1,0,7
20150329LACBOS,0021401095,LAC,BOS,LAC,-250,spencer_hawes,,19:08,0,2,0,1,3,4,-5,0,4,4,4,3,0,1,0,0,3
20150329LACBOS,0021401095,LAC,BOS,LAC,-250,hidayet_turkoglu,,15:10,1,5,1,4,0,0,-1,0,3,3,1,0,0,1,0,0,3
20150329LACBOS,0021401095,LAC,BOS,LAC,-250,glen_davis,,14:15,2,6,0,0,0,0,-4,1,0,1,0,2,0,0,1,0,4
20150329LACBOS,0021401095,LAC,BOS,LAC,-250,dahntay_jones,,00:42,0,1,0,1,0,0,-6,0,0,0,0,0,0,0,0,0,0
20150329LACBOS,0021401095,LAC,BOS,LAC,-250,cj_wilcox,,04:07,0,2,0,2,0,0,-8,0,2,2,0,0,0,1,0,0,0
20150329LACBOS,0021401095,LAC,BOS,LAC,-250,player_code,,00:31,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0
20150329LACBOS,0021401095,LAC,BOS,LAC,-250,total,,240,41,84,13,32,24,40,,13,40,53,28,21,5,12,5,1,119
20150329LACBOS,0021401095,LAC,BOS,BOS,210,evan_turner,F,29:45,4,9,1,3,0,0,-18,0,7,7,10,3,2,3,0,1,9
20150329LACBOS,0021401095,LAC,BOS,BOS,210,brandon_bass,F,24:00,4,6,0,1,5,6,-19,1,0,1,1,2,0,2,0,1,13
20150329LACBOS,0021401095,LAC,BOS,BOS,210,tyler_zeller,C,20:47,7,12,0,0,2,2,-6,0,5,5,0,4,0,0,0,1,16
20150329LACBOS,0021401095,LAC,BOS,BOS,210,avery_bradley,G,24:03,2,7,1,4,0,0,-22,1,1,2,2,2,0,0,1,0,5
20150329LACBOS,0021401095,LAC,BOS,BOS,210,marcus_smart,G,18:22,0,6,0,3,0,0,-6,1,3,4,0,3,0,1,0,0,0
20150329LACBOS,0021401095,LAC,BOS,BOS,210,isaiah_thomas,,25:53,4,12,2,7,9,10,-3,0,0,0,7,4,2,0,0,0,19
20150329LACBOS,0021401095,LAC,BOS,BOS,210,jae_crowder,,21:45,2,6,0,2,2,2,-9,1,2,3,1,5,0,1,0,0,6
20150329LACBOS,0021401095,LAC,BOS,BOS,210,kelly_olynyk,,22:06,6,11,1,3,1,2,+9,2,3,5,2,3,1,1,0,0,14
20150329LACBOS,0021401095,LAC,BOS,BOS,210,luigi_datome,,18:15,5,9,2,4,0,0,+5,0,1,1,1,2,0,0,0,0,12
20150329LACBOS,0021401095,LAC,BOS,BOS,210,jonas_jerebko,,22:08,4,12,1,3,1,1,-5,2,6,8,1,4,2,0,0,1,10
20150329LACBOS,0021401095,LAC,BOS,BOS,210,phil_pressey,,12:56,1,3,0,1,0,0,+9,1,3,4,4,0,1,2,0,1,2
20150329LACBOS,0021401095,LAC,BOS,BOS,210,total,,240,39,93,8,31,20,23,,9,31,40,29,32,8,10,1,5,106
20150329DETMIA,0021401096,DET,MIA,DET,120,caron_butler,F,16:50,0,1,0,1,0,0,-4,0,0,0,2,2,0,0,0,0,0
20150329DETMIA,0021401096,DET,MIA,DET,120,anthony_tolliver,F,27:55,3,6,1,4,0,0,-2,0,2,2,4,2,1,1,0,0,7
20150329DETMIA,0021401096,DET,MIA,DET,120,andre_drummond,C,39:02,14,17,0,0,4,7,+1,5,9,14,2,3,1,0,2,0,32
20150329DETMIA,0021401096,DET,MIA,DET,120,kentavious_caldwell-pope,G,40:36,4,15,0,6,1,2,+4,0,4,4,1,4,2,4,0,0,9
20150329DETMIA,0021401096,DET,MIA,DET,120,reggie_jackson,G,36:02,12,17,3,4,4,8,+3,3,3,6,9,4,0,4,0,1,31
20150329DETMIA,0021401096,DET,MIA,DET,120,tayshaun_prince,,23:43,2,8,1,3,1,1,-10,1,2,3,2,3,0,1,0,0,6
20150329DETMIA,0021401096,DET,MIA,DET,120,joel_anthony,,08:58,1,3,0,0,0,0,-8,3,2,5,0,0,0,0,3,0,2
20150329DETMIA,0021401096,DET,MIA,DET,120,jodie_meeks,,27:40,4,8,3,5,0,0,-3,0,0,0,3,1,1,0,0,0,11
20150329DETMIA,0021401096,DET,MIA,DET,120,spencer_dinwiddie,,11:58,0,5,0,1,2,2,-10,0,1,1,1,1,0,1,0,0,2
20150329DETMIA,0021401096,DET,MIA,DET,120,shawne_williams,,07:16,0,3,0,1,2,2,-6,1,1,2,0,0,0,0,0,0,2
20150329DETMIA,0021401096,DET,MIA,DET,120,total,,240,40,83,8,25,14,22,,13,24,37,24,20,5,11,5,1,102
20150329DETMIA,0021401096,DET,MIA,MIA,-140,luol_deng,F,17:58,1,5,0,1,2,2,+1,0,2,2,1,0,1,1,0,1,4
20150329DETMIA,0021401096,DET,MIA,MIA,-140,henry_walker,F,34:20,2,5,2,4,0,0,+11,0,5,5,1,3,1,1,0,0,6
20150329DETMIA,0021401096,DET,MIA,MIA,-140,udonis_haslem,C,35:06,8,13,0,1,2,2,+1,7,6,13,2,4,1,2,0,0,18
20150329DETMIA,0021401096,DET,MIA,MIA,-140,dwyane_wade,G,35:40,14,27,0,1,12,13,+7,3,3,6,4,0,1,1,0,2,40
20150329DETMIA,0021401096,DET,MIA,MIA,-140,goran_dragic,G,34:56,4,10,1,3,1,2,-3,0,2,2,5,3,0,3,1,0,10
20150329DETMIA,0021401096,DET,MIA,MIA,-140,mario_chalmers,,30:08,3,7,2,6,3,4,+1,1,8,9,4,2,0,1,0,0,11
20150329DETMIA,0021401096,DET,MIA,MIA,-140,james_ennis,,24:23,5,7,2,2,4,6,+16,3,3,6,1,3,0,1,0,1,16
20150329DETMIA,0021401096,DET,MIA,MIA,-140,tyler_johnson,,20:00,0,2,0,0,0,0,-3,0,2,2,1,0,0,0,0,0,0
20150329DETMIA,0021401096,DET,MIA,MIA,-140,michael_beasley,,07:29,2,6,0,0,0,0,+4,0,1,1,1,1,0,0,0,1,4
20150329DETMIA,0021401096,DET,MIA,MIA,-140,total,,240,39,82,7,18,24,29,,14,32,46,20,16,4,10,1,5,109
20150329HOUWAS,0021401097,HOU,WAS,HOU,-135,trevor_ariza,F,37:34,3,9,2,8,5,5,-2,1,7,8,2,1,2,4,0,0,13
20150329HOUWAS,0021401097,HOU,WAS,HOU,-135,josh_smith,F,36:06,6,13,2,4,0,0,+4,4,6,10,3,2,1,4,2,0,14
20150329HOUWAS,0021401097,HOU,WAS,HOU,-135,dwight_howard,C,18:39,3,6,0,0,5,8,-3,3,7,10,0,4,0,2,0,0,11
20150329HOUWAS,0021401097,HOU,WAS,HOU,-135,james_harden,G,37:50,7,20,1,6,9,10,+1,0,3,3,6,3,2,3,1,1,24
20150329HOUWAS,0021401097,HOU,WAS,HOU,-135,jason_terry,G,19:03,2,4,1,3,0,0,+3,0,1,1,2,2,0,0,0,0,5
20150329HOUWAS,0021401097,HOU,WAS,HOU,-135,joey_dorsey,,23:30,3,4,0,0,1,4,+9,1,7,8,0,4,3,0,0,1,7
20150329HOUWAS,0021401097,HOU,WAS,HOU,-135,corey_brewer,,22:20,7,14,1,2,0,0,+14,4,1,5,2,3,1,3,2,2,15
20150329HOUWAS,0021401097,HOU,WAS,HOU,-135,pablo_prigioni,,28:31,3,7,2,5,2,2,+9,2,4,6,3,4,3,1,0,0,10
20150329HOUWAS,0021401097,HOU,WAS,HOU,-135,nick_johnson,,16:27,0,3,0,1,0,4,+5,1,1,2,0,2,0,2,1,1,0
20150329HOUWAS,0021401097,HOU,WAS,HOU,-135,total,,240,34,80,9,29,22,33,,16,37,53,18,25,12,19,6,5,99
20150329HOUWAS,0021401097,HOU,WAS,WAS,115,paul_pierce,F,22:24,1,6,0,3,0,0,-10,1,0,1,1,2,1,2,0,1,2
20150329HOUWAS,0021401097,HOU,WAS,WAS,115,nene,F,33:38,4,8,0,0,2,5,-10,0,7,7,1,1,3,2,0,0,10
20150329HOUWAS,0021401097,HOU,WAS,WAS,115,marcin_gortat,C,28:56,3,10,0,0,0,0,-4,4,6,10,0,5,1,0,2,1,6
20150329HOUWAS,0021401097,HOU,WAS,WAS,115,bradley_beal,G,37:42,4,11,1,4,6,7,-3,0,4,4,0,3,1,3,1,1,15
20150329HOUWAS,0021401097,HOU,WAS,WAS,115,john_wall,G,42:48,7,17,0,1,11,12,-3,2,6,8,12,4,4,7,1,2,25
20150329HOUWAS,0021401097,HOU,WAS,WAS,115,martell_webster,,08:28,1,2,1,1,0,0,-6,1,0,1,0,1,0,1,0,0,3
20150329HOUWAS,0021401097,HOU,WAS,WAS,115,drew_gooden,,18:02,2,4,0,1,0,0,-6,0,5,5,1,2,0,0,0,0,4
20150329HOUWAS,0021401097,HOU,WAS,WAS,115,rasual_butler,,13:37,0,3,0,2,2,2,-3,0,1,1,1,0,1,0,0,0,2
20150329HOUWAS,0021401097,HOU,WAS,WAS,115,ramon_sessions,,08:58,2,3,0,1,2,2,-3,0,0,0,1,0,2,0,0,0,6
20150329HOUWAS,0021401097,HOU,WAS,WAS,115,kevin_seraphin,,07:52,1,4,0,0,1,2,+2,0,0,0,0,3,0,1,1,0,3
20150329HOUWAS,0021401097,HOU,WAS,WAS,115,otto_porter,,17:34,4,7,2,2,5,7,+6,3,3,6,0,1,1,1,0,1,15
20150329HOUWAS,0021401097,HOU,WAS,WAS,115,total,,240,29,75,4,15,29,37,,11,32,43,17,22,14,17,5,6,91
20150329MEMSAS,0021401098,MEM,SAS,MEM,310,vince_carter,F,22:35,1,3,1,3,2,2,-15,0,4,4,0,2,1,0,0,0,5
20150329MEMSAS,0021401098,MEM,SAS,MEM,310,zach_randolph,F,33:13,9,16,0,0,2,3,-12,2,11,13,0,2,0,1,0,2,20
20150329MEMSAS,0021401098,MEM,SAS,MEM,310,marc_gasol,C,33:40,7,15,0,0,2,2,-8,0,6,6,4,3,0,4,1,0,16
20150329MEMSAS,0021401098,MEM,SAS,MEM,310,courtney_lee,G,35:45,4,11,0,3,2,2,-7,0,1,1,3,2,1,2,0,1,10
20150329MEMSAS,0021401098,MEM,SAS,MEM,310,mike_conley,G,35:28,2,11,2,5,0,0,-16,0,1,1,9,3,3,1,0,1,6
20150329MEMSAS,0021401098,MEM,SAS,MEM,310,jeff_green,,31:46,8,15,2,2,1,1,-5,0,1,1,0,1,0,0,0,1,19
20150329MEMSAS,0021401098,MEM,SAS,MEM,310,nick_calathes,,13:10,0,2,0,0,0,0,+2,1,3,4,2,2,0,2,0,0,0
20150329MEMSAS,0021401098,MEM,SAS,MEM,310,kosta_koufos,,13:38,2,3,0,0,0,0,-4,0,2,2,0,0,0,0,0,0,4
20150329MEMSAS,0021401098,MEM,SAS,MEM,310,beno_udrih,,19:21,3,5,1,1,2,2,-1,0,2,2,4,2,0,0,0,1,9
20150329MEMSAS,0021401098,MEM,SAS,MEM,310,jordan_adams,,00:42,0,1,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0
20150329MEMSAS,0021401098,MEM,SAS,MEM,310,player_code,,00:42,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0
20150329MEMSAS,0021401098,MEM,SAS,MEM,310,total,,240,36,82,6,14,11,12,,3,31,34,22,17,5,10,1,6,89
20150329MEMSAS,0021401098,MEM,SAS,SAS,-380,kawhi_leonard,F,33:27,11,17,1,3,2,2,+17,1,9,10,1,0,1,3,0,0,25
20150329MEMSAS,0021401098,MEM,SAS,SAS,-380,tim_duncan,F,24:20,4,8,0,0,2,2,+8,1,4,5,4,4,0,0,3,0,10
20150329MEMSAS,0021401098,MEM,SAS,SAS,-380,tiago_splitter,C,29:17,6,9,0,0,3,3,+9,2,6,8,2,1,2,1,0,0,15
20150329MEMSAS,0021401098,MEM,SAS,SAS,-380,daniel_green,G,29:29,4,7,1,3,0,0,+6,0,3,3,5,2,2,0,1,0,9
20150329MEMSAS,0021401098,MEM,SAS,SAS,-380,tony_parker,G,34:45,7,16,0,2,3,5,+15,0,1,1,6,3,1,1,0,0,17
20150329MEMSAS,0021401098,MEM,SAS,SAS,-380,emanuel_ginobili,,19:46,1,3,0,1,2,2,+4,1,3,4,3,1,1,0,0,0,4
20150329MEMSAS,0021401098,MEM,SAS,SAS,-380,boris_diaw,,22:01,4,8,1,2,1,2,+6,2,5,7,2,2,0,2,0,0,10
20150329MEMSAS,0021401098,MEM,SAS,SAS,-380,aron_baynes,,18:31,2,5,0,0,0,0,+5,3,4,7,0,1,0,0,2,1,4
20150329MEMSAS,0021401098,MEM,SAS,SAS,-380,patrick_mills,,12:33,1,5,0,3,0,0,-3,0,0,0,1,0,1,0,0,0,2
20150329MEMSAS,0021401098,MEM,SAS,SAS,-380,marco_belinelli,,13:45,2,5,1,3,2,2,-3,0,2,2,1,1,1,1,0,0,7
20150329MEMSAS,0021401098,MEM,SAS,SAS,-380,matt_bonner,,00:42,0,0,0,0,0,0,+2,0,0,0,0,0,0,0,0,0,0
20150329MEMSAS,0021401098,MEM,SAS,SAS,-380,reggie_williams,,00:42,0,0,0,0,0,0,+2,0,0,0,0,0,0,0,0,0,0
20150329MEMSAS,0021401098,MEM,SAS,SAS,-380,cory_joseph,,00:42,0,0,0,0,0,0,+2,0,1,1,0,0,0,0,0,0,0
20150329MEMSAS,0021401098,MEM,SAS,SAS,-380,total,,240,42,83,4,17,15,18,,10,38,48,25,15,9,8,6,1,103
20150329DALIND,0021401099,DAL,IND,DAL,125,chandler_parsons,F,36:35,11,20,2,4,3,5,-6,1,9,10,1,4,0,3,1,1,27
20150329DALIND,0021401099,DAL,IND,DAL,125,dirk_nowitzki,F,33:42,7,13,1,1,4,5,-7,0,5,5,0,3,0,2,0,0,19
20150329DALIND,0021401099,DAL,IND,DAL,125,tyson_chandler,C,28:11,1,5,0,0,0,0,+2,2,9,11,2,3,1,0,1,0,2
20150329DALIND,0021401099,DAL,IND,DAL,125,richard_jefferson,G,16:27,2,6,0,1,0,0,-15,0,0,0,2,3,0,1,0,0,4
20150329DALIND,0021401099,DAL,IND,DAL,125,rajon_rondo,G,37:59,8,14,0,0,1,1,-6,3,4,7,10,2,2,2,1,0,17
20150329DALIND,0021401099,DAL,IND,DAL,125,amare_stoudemire,,19:11,5,12,0,1,1,2,-2,1,1,2,0,3,1,0,0,1,11
20150329DALIND,0021401099,DAL,IND,DAL,125,al-farouq_aminu,,14:39,1,4,0,1,1,2,+3,1,1,2,0,2,1,0,0,1,3
20150329DALIND,0021401099,DAL,IND,DAL,125,devin_harris,,27:12,1,5,1,2,1,2,+2,1,1,2,3,2,0,1,0,1,4
20150329DALIND,0021401099,DAL,IND,DAL,125,raymond_felton,,14:26,3,6,1,2,2,2,+9,0,0,0,1,1,0,3,0,1,9
20150329DALIND,0021401099,DAL,IND,DAL,125,charlie_villanueva,,11:39,1,5,1,3,0,0,-5,0,2,2,1,2,0,0,0,1,3
20150329DALIND,0021401099,DAL,IND,DAL,125,total,,240,40,90,6,15,13,19,,9,32,41,20,25,5,12,3,6,99
20150329DALIND,0021401099,DAL,IND,IND,-145,solomon_hill,F,14:17,1,2,0,0,0,0,+3,0,1,1,6,4,0,2,0,1,2
20150329DALIND,0021401099,DAL,IND,IND,-145,david_west,F,28:18,4,7,0,0,2,2,+6,0,5,5,5,2,2,4,2,0,10
20150329DALIND,0021401099,DAL,IND,IND,-145,roy_hibbert,C,25:06,5,10,0,0,4,4,-5,0,7,7,2,3,0,1,1,0,14
20150329DALIND,0021401099,DAL,IND,IND,-145,cj_miles,G,28:07,9,12,5,6,5,6,+2,0,4,4,1,2,1,2,0,0,28
20150329DALIND,0021401099,DAL,IND,IND,-145,george_hill,G,36:23,6,12,2,5,0,0,+8,0,4,4,5,0,0,1,1,0,14
20150329DALIND,0021401099,DAL,IND,IND,-145,rodney_stuckey,,30:01,4,14,1,2,1,2,+4,0,5,5,2,0,0,0,0,1,10
20150329DALIND,0021401099,DAL,IND,IND,-145,ian_mahinmi,,17:01,1,3,0,0,1,4,+15,1,3,4,1,3,2,1,1,0,3
20150329DALIND,0021401099,DAL,IND,IND,-145,cj_watson,,23:36,2,5,0,2,3,4,0,0,3,3,1,4,0,1,0,0,7
20150329DALIND,0021401099,DAL,IND,IND,-145,luis_scola,,22:09,3,6,0,0,2,4,+1,1,4,5,0,4,1,1,0,1,8
20150329DALIND,0021401099,DAL,IND,IND,-145,damjan_rudez,,11:36,2,2,2,2,0,0,-2,1,1,2,0,1,0,1,0,0,6
20150329DALIND,0021401099,DAL,IND,IND,-145,lavoy_allen,,03:26,1,3,0,0,0,0,-7,1,2,3,0,2,0,1,1,0,2
20150329DALIND,0021401099,DAL,IND,IND,-145,total,,240,38,76,10,17,18,26,,4,39,43,23,25,6,15,6,3,104
20150329OKCPHX,0021401100,OKC,PHX,OKC,110,kyle_singler,F,25:36,1,3,1,3,1,2,+7,0,5,5,5,2,3,1,0,0,4
20150329OKCPHX,0021401100,OKC,PHX,OKC,110,enes_kanter,F,29:47,5,10,0,0,1,1,+9,3,6,9,0,2,0,1,1,2,11
20150329OKCPHX,0021401100,OKC,PHX,OKC,110,steven_adams,C,41:41,6,9,0,0,1,4,+9,5,11,16,0,4,1,2,1,0,13
20150329OKCPHX,0021401100,OKC,PHX,OKC,110,dion_waiters,G,37:41,8,20,1,6,1,2,+16,1,2,3,1,4,0,3,0,1,18
20150329OKCPHX,0021401100,OKC,PHX,OKC,110,russell_westbrook,G,37:48,10,29,1,7,12,14,+8,2,7,9,7,3,3,4,1,1,33
20150329OKCPHX,0021401100,OKC,PHX,OKC,110,anthony_morrow,,27:42,4,6,3,5,0,0,+5,0,2,2,0,1,1,2,1,0,11
20150329OKCPHX,0021401100,OKC,PHX,OKC,110,dj_augustin,,31:36,6,9,4,5,3,3,+15,0,1,1,3,3,1,2,0,0,19
20150329OKCPHX,0021401100,OKC,PHX,OKC,110,mitch_mcgary,,08:09,0,0,0,0,0,0,-9,0,3,3,0,1,0,0,0,0,0
20150329OKCPHX,0021401100,OKC,PHX,OKC,110,total,,240,40,86,10,26,19,26,,11,37,48,16,20,9,15,4,4,109
20150329OKCPHX,0021401100,OKC,PHX,PHX,-130,marcus_morris,F,37:01,5,13,2,7,3,4,-4,0,9,9,5,1,0,1,1,0,15
20150329OKCPHX,0021401100,OKC,PHX,PHX,-130,markieff_morris,F,33:12,10,20,1,2,3,4,-13,3,4,7,1,4,1,2,0,0,24
20150329OKCPHX,0021401100,OKC,PHX,PHX,-130,alex_len,C,24:47,1,3,0,0,0,0,-8,3,8,11,0,3,0,3,2,1,2
20150329OKCPHX,0021401100,OKC,PHX,PHX,-130,pj_tucker,G,34:55,4,9,1,2,3,3,-10,0,2,2,4,3,3,2,0,1,12
20150329OKCPHX,0021401100,OKC,PHX,PHX,-130,eric_bledsoe,G,39:24,5,12,1,5,4,5,-16,0,1,1,7,3,0,6,0,0,15
20150329OKCPHX,0021401100,OKC,PHX,PHX,-130,brandon_knight,,22:12,1,10,0,6,1,2,+3,0,2,2,4,1,1,2,0,1,3
20150329OKCPHX,0021401100,OKC,PHX,PHX,-130,tj_warren,,28:57,8,10,0,0,2,2,-3,0,5,5,2,1,2,0,1,0,18
20150329OKCPHX,0021401100,OKC,PHX,PHX,-130,brandan_wright,,16:29,2,2,0,0,2,4,-4,1,0,1,0,3,2,1,0,0,6
20150329OKCPHX,0021401100,OKC,PHX,PHX,-130,archie_goodwin,,03:03,1,3,0,0,0,0,-5,1,1,2,0,1,0,1,0,1,2
20150329OKCPHX,0021401100,OKC,PHX,PHX,-130,total,,240,37,82,5,22,18,24,,8,32,40,23,20,9,18,4,4,97
